8458	5.835856707094866e-07
10601	6.816157435937064e-07
11401	6.343409953407215e-07
13026	6.55846800881775e-07
13205	6.157657836648828e-07
13659	4.6684951678214574e-07
13989	4.611867712660559e-07
14007	6.718260730591135e-07
14009	1.0716496001999366e-06
14599	0
15301	6.911520231448806e-07
18757	6.323355726910037e-07
20934	5.950268741548289e-07
21543	7.291893271511332e-05
22184	6.669064534214012e-05
23647	0.0031383672140372805
23708	9.529649618879714e-05
25916	4.931512044698437e-07
26023	6.453213108077815e-07
26051	6.090240867057393e-07
26100	5.979297255672704e-07
214	8.017137767050765e-07
5435	0
6512	0
10590	7.937584980191065e-07
23559	0
1765	0
3032	0
5302	3.1228698750688975e-06
7383	2.6212277060943974e-07
7442	0
7768	0
13276	0.00011707840856158047
17266	1.811133020545487e-07
22415	4.86343974672201e-07
10794	0
7050	3.071503464707069e-07
25850	0
10113	1.8586562199060557e-06
10657	0
12130	1.8618315261378662e-05
17172	0
4846	1.747589753267222e-06
676	0
824	2.663925348202166e-07
2133	2.6288736988837163e-07
2654	4.8042643660252036e-05
4748	0
5672	1.3367452940071073e-06
10549	0
12928	3.285148673001796e-07
13220	0
14419	4.0342611621448293e-07
17330	4.009863954297077e-07
17439	0
18487	5.756331055981859e-07
20850	0
22779	2.7667798747842694e-07
23382	1.4537536864366786e-06
24029	0
11785	0
45	1.7137327306503632e-05
46	1.670650823625359e-05
570	1.6800055902519818e-05
773	1.6952230988387698e-05
1653	1.707128557257078e-05
2212	1.670189237185934e-05
2741	1.7015314100141593e-05
2952	1.667050216732471e-05
3372	1.6609134471764046e-05
4046	4.5726226356546086e-08
4164	3.4841983715026694e-05
4511	1.887093195321139e-05
4513	1.656418034190768e-05
5262	4.5726226356546086e-08
6179	1.739548587112553e-05
6830	1.714547633319354e-05
7956	1.7103214840227804e-05
8879	1.7359853767026018e-05
11241	1.8990760749603086e-05
11472	1.663885642679871e-05
12365	1.7055341692047166e-05
12496	1.7119685183546e-05
12678	0
12781	1.74443692265924e-05
12851	1.7355811169254666e-05
14540	3.394414091555994e-05
14807	1.6774190154532825e-05
15659	1.691732034044949e-05
16159	8.310294739000975e-08
17655	1.598401892388563e-05
17692	1.703439755910823e-05
18894	0.00011326319647865167
19961	1.7184050982306454e-05
20108	1.6986221444727863e-05
20562	1.6767950676769156e-05
20635	1.869219649231621e-05
21281	1.784539723419509e-05
21508	1.721675426776157e-05
21847	1.716438869298811e-05
22798	1.816864460909448e-06
22887	1.6968817264731236e-05
23293	0.0026726982902517613
24955	1.6815250305600835e-05
25346	1.7523321826371516e-05
25758	1.9054221791491227e-05
934	1.5025090339640792e-05
5579	4.461914722252567e-07
9755	6.267370540858256e-07
10550	7.376719749594949e-07
16032	1.5589580753388135e-05
17331	4.417220697011337e-07
17603	3.744185066817092e-07
20644	1.4911437573991105e-05
22497	7.388638002639492e-07
23387	4.4723162713549784e-07
23907	7.342775426979849e-07
24924	3.868802421685221e-05
25080	1.5375640860347033e-05
12422	6.683825573701634e-08
1339	1.1106776749262243e-07
3164	0
15580	1.408804931170705e-07
16393	8.791627444381974e-08
20478	1.84434367932323e-05
20956	0
3890	1.4661557126842615e-06
5621	4.6473247663012315e-07
8824	0
11613	0
12306	2.884730965878249e-07
12860	0
14547	0
18182	1.8061141363008445e-07
21707	0
24696	1.824601230255614e-06
2661	0
7899	8.529635310171783e-07
8067	0
8208	5.331531986092583e-07
11132	0
11402	0
12980	0
13364	0
14969	0
16389	2.1426071174928198e-06
18109	9.326636642856324e-07
18365	4.5594934496720936e-05
23038	2.551761044334962e-06
24845	0
25379	0
13740	0
4550	4.474935038392904e-07
4702	0
7264	2.825519586365223e-06
13096	4.4553352396966777e-07
14128	1.7787516200582878e-07
19489	1.176663052420781e-06
19527	0
19784	0
22476	2.2948214262510537e-07
25006	1.8108562310109425e-05
25486	0
26	0
1407	0
1488	0
8219	0
10762	7.882330095370908e-05
11801	0
12665	0
12688	0
13142	1.296057040767113e-06
15108	0
15321	0
20647	0
20827	0
20879	0
23614	0
3909	0.00020436466895129956
17979	5.049654112057993e-06
3872	0
5109	0
7533	0
12409	0
20101	0
23096	0
8862	0.00012966796845032016
78	7.027399343314024e-06
4877	8.036721309773065e-05
7459	0.003196047357542981
8254	7.390935297339464e-05
12155	6.829756470835184e-06
22598	0.003011182430555547
24932	8.39082572196651e-05
888	0.00015808736843092336
1520	0.00015812015523034527
6468	7.435628199691843e-05
6627	5.064811843803898e-05
7007	0.0001669514927520451
7712	0.0031875959937190143
10711	0.00024217949657293552
13614	0.003003355549665631
14102	0.002789521527373381
18517	0.0028409769824111657
18676	5.4097958630271505e-05
23351	0.0002556785332872517
23689	5.063147047590138e-05
24114	4.459480415602592e-05
2465	6.10389317687593e-05
2592	3.888965664742325e-06
3977	6.363988072720074e-05
5055	1.502338626327213e-06
5993	0.002784527210029086
9265	1.4830170999762003e-06
12334	0.0001206642475116792
19890	4.102015270204657e-06
20341	1.5001467799698487e-06
21560	1.633085944741712e-06
17309	0
24833	0
543	0
1958	0
2193	0
3917	0
6858	0
8148	0
9092	0
12478	0
15366	0
18125	0
18398	0
19675	0
21806	0
23693	0
26196	0
10115	0
10134	0
23916	0
7893	2.7064933821273812e-06
593	0
5510	0
9360	2.711098145335084e-06
12627	0
16778	0
18037	2.5582638385336596e-06
18051	2.3822547788932192e-06
13385	4.739283257112828e-08
19578	4.739283257112828e-08
12386	0
13333	0
23896	0
8978	0
9017	0
15170	0
15455	0
16589	0
2255	0
3056	0
6158	0
7307	0
7324	0
8365	0
9023	0
11444	0
12324	0
12472	0
13831	0
14746	7.505285967173239e-07
16128	0
17075	0
18875	0
19900	0
20000	0
20806	0
21944	0
21968	0
23302	0
23665	0
23758	0
24722	0
12045	0
12287	0
14181	0
20257	0
21613	0
7510	1.1098982086119288e-06
197	1.0868571133994316e-06
8851	4.1346024548152025e-05
1343	1.0878816045866861e-06
2991	9.803185152667481e-07
8299	9.889291969253414e-07
15416	1.0920748749449752e-06
18088	7.381181214984774e-07
25286	3.2384206381021326e-06
1254	0
3420	3.82662237573688e-07
10130	2.7509492976344694e-06
2250	0
3243	4.470834324740818e-07
7717	0
7985	1.240162217232162e-06
11015	4.70221540391589e-07
12085	2.7896995484673067e-07
13714	0
14767	0
16056	4.8376246993696396e-05
16994	0
17414	2.1372421180778098e-07
18971	0
19216	0
20534	0
21776	4.1108255488554526e-07
21860	1.759449294329201e-07
25205	0
178	2.263277915721281e-07
1248	0
1403	1.809757380519968e-06
2368	2.7222926745443695e-06
2420	2.0683502355749656e-07
16210	1.983178160999429e-05
18681	1.4159103064488426e-07
20641	0
24762	0
2307	2.2551377133552712e-07
6934	4.67054678300274e-06
22423	0
231	0
345	2.871928532761907e-07
1186	3.4876337406961744e-07
1234	3.878011664916364e-07
1841	0
1997	3.638037105669378e-07
2404	0
2450	0
2980	0
3409	3.4205206118745e-07
5134	1.4338383749158722e-07
5578	0
8503	2.080640437586935e-06
9341	2.1070666918823703e-07
9889	0
12503	0
13060	4.715274094621115e-07
13597	0
16611	0
18208	1.8212913705815644e-06
18543	0
18866	4.011317353322667e-05
22421	0
22937	0
23363	0
23628	1.7183486746134867e-07
25053	4.727962292446153e-07
25251	5.677234668797379e-08
2982	0
4036	0
4115	0
12938	0
13032	0
19215	0
21432	3.114341528810427e-05
22726	0
22834	4.165498750198238e-07
22966	0
23511	0
25528	0
25836	0
14376	0
8710	0.00014975928136427892
22483	0.0001697726557111869
1375	0.0027630246155403077
2846	0.0028946829650458245
5555	0.002972800869710088
5564	0.0028060529179037247
5787	0.002891052926218408
9721	0.0027630350785702645
10158	0.0026648131317584707
10942	0.0031032061945710865
13600	0.0030747580615194856
13929	0.0027082033086747366
21075	0.0027179117872750177
21316	0.002664812710590516
22900	0.0026647971675958764
23637	0.0028574020335072003
23770	0.002700472729549131
25143	0.0026821237728584897
25601	0.0026648082341493807
25980	0.003074770105327482
17394	1.590840814304837e-06
18924	4.831968418329868e-05
3113	4.9001251288546456e-05
8312	2.807260300788788e-06
10765	2.812454273485945e-06
17538	2.821790544914956e-06
25978	2.785029220829668e-06
1172	0
5674	9.236080600894238e-08
26194	1.052103330248246e-07
375	0
1838	0
12733	1.3678052099774165e-06
7188	3.943482735680548e-05
896	1.1571967107815603e-06
921	9.434907169721063e-07
1508	1.1463534189831098e-06
6815	1.1867185500553707e-06
7209	1.0740554585609552e-06
8279	1.2800024409410644e-06
13008	4.226405589558398e-05
18605	8.611276967372773e-07
21158	9.064512810013574e-07
4632	5.516950313483997e-07
7844	0
11053	2.620003432042685e-07
11148	2.0435952274732526e-07
13411	3.7770386994163896e-07
14512	6.129332252193155e-07
16594	8.758642581169473e-07
16722	1.50050350017512e-07
16726	1.8492281822423778e-07
16876	1.7985574803382158e-07
19954	1.3215888577014323e-07
19992	0
20391	2.045792518159791e-06
20774	6.446286994037457e-07
23403	3.1227818132446217e-07
4870	0
5175	0
8282	0
22046	1.8783888643915282e-06
2449	0
4766	0
3561	1.8723053460802523e-06
4868	6.784386802962408e-07
8352	0
10456	0
15365	1.874684372603195e-06
16931	1.851214915663604e-06
8157	0
2120	0
7713	0
19052	0
8302	0
16484	0
17778	3.81941653533944e-06
2556	3.5837230308177608e-06
19159	5.662475910815988e-07
21699	3.709957900063328e-06
25382	3.6132404476470496e-06
8701	2.0369312220766923e-07
523	0
5464	0
7774	0
17379	3.6102831321597756e-06
18008	0
23385	0
25868	0
26170	4.327575892533898e-07
1310	5.8611490061931165e-06
2922	2.681284681188022e-07
3651	2.40831977906806e-06
6891	2.9382594865084655e-06
10162	4.894924965062717e-08
10620	6.175661136730711e-08
11112	8.042795176914213e-07
13174	1.2415009401833542e-06
14864	2.6879822742309656e-05
17536	8.197874256219624e-05
23153	4.894924965062717e-08
24340	0
11102	1.0315552104376518e-07
18592	0
22765	4.3377570325361344e-08
1896	0
6838	0
25220	0
4180	4.7245606096421094e-07
10055	1.9358473893597978e-05
12637	1.2306601468915818e-06
1832	0
4383	0
7014	0
9397	0
14344	0
14385	0
21379	2.002264490642349e-06
24163	0
4416	0
9241	2.9451764567057054e-06
2620	0
3679	0
4364	0
5712	0
13955	0
14003	0
15235	5.45758532013337e-07
18227	0
19445	0
19495	0
20168	0
23967	0
1116	0
15399	0
18222	0
21287	0
23227	0
4624	2.9332331776686283e-05
5355	7.080655240840488e-07
6863	7.118950082605405e-07
12606	1.2485261884634038e-06
12968	5.00270746201926e-07
15770	6.165093336763938e-07
21322	6.220527940402585e-07
22265	5.609819585124331e-07
22336	3.625877275995629e-06
23099	6.511847374598299e-07
23880	7.782256752864582e-05
25111	6.323163624932505e-07
4319	0
12758	0
22023	0
14337	0
5849	0
10763	0
11121	0
11194	0
15799	0
16511	8.033928187650378e-08
16575	3.5498659776024406e-06
16945	0
21157	0
2326	0
10253	0
13190	1.4599838682539938e-06
14325	0
19048	0
20182	0
3595	1.3679593735102317e-05
18174	1.3688629257816174e-05
17850	0
20620	0
12380	0
3197	0
6160	0
8589	0
9417	0
9829	6.439303379819927e-07
14638	1.7885492838084373e-06
14924	0
15972	0
17228	0
18940	0
19090	0
19475	0
20207	0
22644	2.59034504468255e-06
22790	0
24001	0
25228	0
9710	4.370567662153727e-06
3345	0
3430	0
5266	0
5995	0
7999	0
8047	0
8178	0
8868	0
10824	5.413438054332171e-08
15144	5.029649717052713e-06
19107	7.394082469859328e-07
19806	0
22439	0
23304	0
24431	0
11077	2.8117681593292105e-07
10211	0
14972	0
15300	0
17158	0
17162	0
17403	0
20149	0
20519	0
21389	0
22951	3.5349210650481124e-07
23912	0
23918	0
25589	3.826449447541967e-07
6895	0
3076	0
7444	0
8972	1.832817021253528e-07
17308	0
20574	0
21629	0
245	5.85244188339864e-08
4983	9.901137309480307e-08
13480	4.9598104623985624e-06
14562	8.193418636758097e-08
15912	2.665480059397898e-07
16976	0
19974	7.355836142107836e-05
22245	7.922039660354004e-08
414	4.878118579068096e-06
8708	0
23776	0
1044	0
4975	0
5809	0
12587	1.8065079424602559e-06
16123	0
20303	0
4451	0
9983	0
15205	0
15666	0
15667	0
19093	0
21031	0
24330	0
5840	0
6732	0
8614	0
13847	6.114767094129647e-07
15081	0
22609	0
3310	3.033836067357576e-05
5143	4.887355223868175e-07
9735	0
17396	0
26138	0
4700	4.357983052322835e-08
5606	4.035169492891513e-08
1386	0
1738	0
2566	0
2720	0
5634	4.035169492891513e-08
9870	1.3869145302192668e-07
16779	4.035169492891513e-08
24475	1.651743764766925e-07
25931	4.814623839026854e-07
1817	0
3725	0
5366	0
15911	0
9800	0
26141	8.723511877015659e-08
18001	2.0584878809830973e-06
22177	0.00014028796535100417
25480	8.141827682715446e-06
1425	1.8966178462040817e-06
2501	8.764309299547056e-05
2823	8.59012894031549e-05
5136	4.981135830653235e-06
7105	1.9164969143360055e-06
7317	9.609151145813028e-05
9127	8.592367450785755e-05
14615	1.7807323375155284e-06
17089	1.908208261999917e-06
19454	1.8371657750342926e-06
22758	0.00022084585734667638
23841	1.8671080399329108e-06
3207	2.851655399159985e-07
7125	6.180747575394947e-06
20683	9.413825699744607e-06
25419	6.176164992505727e-06
2591	0.00015939842998874694
8932	6.972771350273989e-05
9188	7.794430859276122e-05
9773	7.190154894743825e-05
13713	7.217339820615303e-05
19179	0.00013941020039965907
14818	6.452069278011557e-06
26190	2.5777653054790356e-06
3839	1.1212306486865977e-06
13615	1.1745520778582945e-06
16674	1.2454391350518074e-06
7042	2.882690561862591e-07
9269	2.602379726778502e-07
11661	1.1175693007023262e-06
21994	1.8552912826406034e-05
9943	1.9625154197287496e-05
10096	4.4557219691550935e-05
15614	5.988982502209874e-07
16368	7.697188086778382e-07
17285	3.114488976767158e-07
21407	4.368395713041042e-07
8715	1.869754103191911e-07
21142	4.1231709386526953e-07
21167	6.334754945382126e-07
13621	0
25388	0
284	0
6427	0
16835	0
18677	0
21696	0
25854	0
25940	4.329107101588581e-08
9485	0
10435	0
14698	0
21823	0
811	3.386024452563814e-06
9964	0
11919	3.3738990524887867e-06
15123	6.23935676072951e-08
17021	4.057023911522422e-08
19517	0
22989	0
23485	0
8069	0
2127	0
11712	5.38180441279908e-07
10871	0
15829	0
16106	0
17207	9.94011481948654e-07
17670	0
18286	0
18612	0
19234	0
19724	0
22876	0
3412	6.50796200515454e-07
894	1.079056491372045e-06
4814	7.3915996956259e-06
5441	7.437002102794398e-06
5717	8.331547962261481e-07
5934	8.031687490140885e-07
9075	4.856592210914975e-06
10623	0.00013285578307463048
11223	5.494987362278254e-05
11491	9.007677328698788e-07
12659	7.228024053655016e-06
14351	5.2799086487395115e-06
19807	4.729913282965075e-05
21324	8.829899083794575e-07
21665	6.987062951510576e-06
22734	9.315689612880356e-07
22778	0.00015724528618568854
23246	4.172102129233122e-06
25698	1.9248117370489907e-05
7615	4.698919162406577e-07
12806	0
1620	3.008911959983037e-05
3922	3.365059191546618e-05
9133	2.5895222350571388e-05
9895	2.5881416349547898e-05
9907	2.971680919492685e-05
11791	2.931962013086877e-05
18457	2.5883296171204145e-05
19131	2.589515330874037e-05
19997	2.588383315780381e-05
21491	5.5215772707239827e-05
22426	2.7988720338373352e-05
22791	2.7021982301930234e-05
25158	2.6286563714087368e-05
25316	2.99117154891547e-05
352	0
3996	0
10555	0
15850	0
19101	0
20533	0
21943	0
22603	0
23513	0
25034	1.7179116068860702e-05
1280	0
5851	0
11591	0
13520	0
16921	0
21646	1.812314142102514e-07
17559	1.4448570838756252e-06
1674	1.234211252253445e-07
3323	0
8680	0
9184	0
13813	0
19204	0
19206	0
19657	5.1752737866791466e-05
20373	1.8472330725368914e-06
23204	0
409	0
2474	0
4241	8.190736154466753e-07
6746	0
10476	0
16568	0
21771	0
24620	0
2081	4.2744601339446414e-08
2664	4.2744601339446414e-08
12212	3.016536285062946e-07
13528	4.046648524842915e-08
14628	4.046648524842915e-08
22574	0
25872	4.7891378015719777e-08
1545	2.376838510396792e-06
2202	0
15206	0
17233	0
18158	2.8743760987866713e-07
21317	0
24271	0
8547	1.261828790656066e-07
10791	0
10919	0
11275	1.0140295778965008e-05
15600	6.310030091643534e-08
15608	1.282439239328123e-07
16644	2.2363207209357894e-08
24568	0
25996	1.9138541980073993e-06
26098	1.9301191843051907e-06
1059	0
6154	0
7725	0
11125	0
13705	0
15435	0
16039	0
17821	0
18540	1.9807481837068747e-06
20536	0
23529	1.807029426200648e-07
10588	0
3916	0
4525	0
4952	6.076045529864787e-06
5352	0
5729	0
10490	0
12101	0
13801	0
15311	0
21754	2.52351414805773e-07
23134	9.584692721654545e-07
24614	0
4493	0
14627	5.495387656643705e-06
23720	0
930	0
3946	0
4760	0
17189	0
10463	0
10526	3.111062727423647e-08
11788	3.769113924638691e-07
17746	0
18189	2.6389198912802444e-08
21438	2.6389198912802444e-08
22611	4.240569342858817e-08
26038	1.9847022901965327e-06
4195	1.7552014724770337e-06
7069	1.801687277130998e-06
9098	1.746977789080584e-06
17721	3.044328593628279e-06
21723	1.6521989099587822e-06
24587	1.7519398783697758e-06
7895	2.2290963924416786e-06
11863	2.3677154538803127e-06
12110	2.447372319533169e-06
1000	4.1457106236039435e-05
1149	4.6787811403148916e-07
1694	1.1970256128493088e-06
2115	3.8118501335505387e-07
4575	5.739025844926202e-06
5605	8.825755424216503e-07
6288	9.717951042650745e-07
12016	3.8688158343273675e-07
12070	8.812371280137877e-07
13469	1.3838790931660588e-06
16101	4.2375832295440785e-05
18250	4.671261089663033e-07
20667	4.1734521091321666e-07
20716	0
23107	2.0062593022374926e-07
23344	4.043546380794362e-05
23939	0
25402	9.980122993925397e-07
25948	5.451915690232413e-07
6963	0
8374	0
17465	0
19865	4.347662521589745e-06
3006	0
3630	0
5901	0
5953	0
7911	0
8730	0
10406	0
12874	0
13177	0
16817	0
19723	0
24885	0
13653	0
22599	0
3265	2.0492056581010956e-07
3998	0
8513	0
10501	0
13029	0
13622	0
13682	0
16324	3.875213436637957e-06
16640	1.9051756464717058e-06
16749	0
26059	0
26065	0
580	0
6431	0
1877	4.78257998016043e-05
2042	4.9262823757411964e-05
15880	3.3128521465050916e-06
16967	2.2058048067963096e-06
19710	2.1794960039531235e-06
20014	3.181232270343142e-06
23163	2.048891942160017e-06
23225	2.168061446111785e-06
3683	7.394715163970942e-07
3845	7.399745912151728e-07
6748	8.398449620567339e-07
14664	7.488292561122849e-07
16065	7.491943036354544e-07
16963	7.545290482290174e-07
20650	7.51656854310471e-07
3804	0
4032	2.102705932931904e-07
5194	2.6152591792012402e-06
23137	1.1307453215359008e-06
11495	6.62429555875423e-08
12842	0
495	5.7989318096888636e-05
2742	4.8224123630003124e-05
3965	5.560195173800714e-05
5622	5.5597401454614055e-05
7855	4.821911317370234e-05
8928	4.8223541163831075e-05
8968	5.100623332509221e-05
9458	5.9003686488627904e-05
17968	6.30053688802466e-05
18375	4.822332362107991e-05
8335	0
1104	0
5427	0
13322	0
13529	0
18619	0
18751	0
6494	0
2526	0
6364	0
6857	0
7853	0
14976	0
24781	0
321	5.584222595280997e-08
21853	0
884	0
5469	0
5575	0
10183	0
10966	0
16624	0
24699	0
14308	0
5166	0
5597	0
9066	0
20787	0
23836	0
25050	0
5287	0
17273	0
9283	0.00045512074121084535
953	6.276492005848446e-05
17794	3.034211876259206e-06
114	0
2348	0
6631	0
8854	0
4290	0
8200	0
11113	0
12302	0
21017	0
23297	0
6355	0
7194	0
20960	0
7542	0
15322	0
18415	0
23066	0
3765	0
14500	0
17918	0
3418	0
4798	1.4366010063970654e-07
12866	0
20196	0
2004	0
21191	0
21663	0
14020	0
22203	0
1600	0
15905	0
21635	0
16543	0
238	0
4793	0
6218	0
15516	0
16553	0
16563	0
16565	0
22964	0
8442	0
10412	0
8887	0
6072	0
491	0
1124	0
1818	0
4552	0
5739	0
6823	0
7882	0
13328	0
17039	0
17082	0
22028	0
23454	0
3681	0
7126	0
3547	2.3134815293408937e-06
449	0
882	2.4385626666414624e-06
1405	5.19590170616445e-08
1498	6.910821856140143e-08
3033	7.60254209205161e-08
3048	0
3511	9.815054259683636e-08
7091	6.114305016379984e-08
14707	2.365521315822739e-06
17245	5.092888560507625e-05
18340	2.8473618822657154e-08
6804	2.418892843682811e-06
12260	4.321490322065123e-08
19624	2.3476976943768567e-06
22826	0
25491	5.136502766629606e-08
25844	7.290105078973336e-08
6184	1.2514738008549655e-07
19161	8.188388425811208e-07
21831	8.085369105751628e-07
88	0
1995	0
2338	0
2530	0
2535	0
4355	0
4755	0
5210	0
6340	0
7197	0
7635	0
8727	0
9313	0
9656	0
9869	0
10350	0
12507	0
12710	0
14648	0
14766	0
15010	0
15244	0
15245	0
15457	0
15933	0
16654	0
17807	0
18225	0
18453	7.821518639375743e-07
18778	0
19114	0
19446	0
19645	0
19939	0
20346	0
20576	0
21178	0
22504	0
23712	0
24453	0
24718	0
12308	7.73599041824517e-07
15935	7.207903952207955e-07
18276	7.766218575749042e-07
18904	0
2190	0
6172	0
8592	0
14933	0
4249	0
21718	0
22290	0
23441	2.4199290952636522e-06
24113	0
6421	2.5194920309234314e-06
8224	2.422863744266845e-06
11182	2.3130997952719723e-06
11696	7.776984150768113e-05
12286	0
23423	1.0085433137315754e-07
500	0
2085	0
2568	0
3099	0
4468	0
4631	0
9892	0
10358	0
10458	0
10615	0
11011	0
12074	0
13971	0
14079	0
16754	0
18783	0
19612	0
20552	0
20553	0
21032	0
23355	0
24454	0
25086	0
25180	0
25785	0
10539	0
4254	0
9337	0
1497	0
6724	0
16890	0
2630	0
7563	0
14403	0
17392	0
23503	0
2558	0
21910	0
18910	0
2511	0
10986	0
13318	0
14051	0
14414	0
22119	0
1006	1.7133686977350732e-06
4351	1.1656218505957189e-06
11372	1.371679737564439e-06
16414	2.1801315197079696e-05
639	0
1941	1.9457943190478424e-06
5227	1.2819304389255532e-07
7015	1.2819304389255532e-07
9647	1.0153620718262357e-07
12852	0
15846	1.5673919950937237e-06
16333	0
16347	0
4576	4.428795347419046e-07
6941	3.815812574547858e-07
7206	4.418124219744268e-07
7485	4.3934566057569167e-07
9389	4.794316937396851e-07
9426	4.159156333062943e-07
10246	4.480257504351103e-07
11026	3.63616478451522e-07
17953	4.3366598222664053e-07
18946	4.360955863606035e-07
18983	3.6456024402100246e-07
19013	4.4784570998986677e-07
23458	4.101824018287594e-07
23986	3.2108273265360866e-07
4697	0
3007	0
22082	0
25537	0
5695	0
574	1.1836013916411574e-06
6971	2.3257324756773026e-06
13282	8.35683275154962e-06
15409	1.5978678194488752e-06
18745	5.026056277367974e-06
18758	4.352021917341404e-06
21497	4.32412150486954e-06
22366	3.2791954979101225e-06
23714	0
1153	0
17501	0
4183	0
6010	0
9862	0
12370	0
16834	0
16853	0
16899	0
21199	0
22299	0
22309	0
22620	0
20248	0
12679	1.3549586926286753e-07
573	1.4559849513971196e-06
1430	4.662145967950813e-05
2072	1.2516673616516344e-06
4966	1.4347954059685815e-06
19493	1.2603688564841517e-06
22278	1.3309629281290192e-06
5769	1.6232810874116295e-07
10896	0
20915	0
22848	0
1347	0
4782	0
15582	0
17472	0
19707	0
21930	0
24835	0
24959	0
24009	0
283	0
1880	0
5505	0
15959	0
15961	0
24444	0
14316	0
14690	0
22254	0
749	0
1373	1.5977057019678709e-06
3607	0
7245	0
8031	0
15907	0
